accuratePass,bigChanceCreated,bigChanceMissed,date,duelLost,duelWon,expectedAssists,expectedGoals,goalAssist,goals,minutesPlayed,onTargetScoringAttempt,rating,shotOffTarget,totalPass
1.0,0.0,0.0,1700924400,2.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,6.5,0.0,4.0
6.0,0.0,0.0,1702216800,1.0,1.0,0.0,0.1476,0.0,0.0,26.0,0.0,6.5,0.0,7.0
3.0,0.0,0.0,1702821600,2.0,1.0,0.00539324,0.0,0.0,0.0,11.0,0.0,6.5,0.0,3.0
2.0,0.0,0.0,1704223800,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,6.5,0.0,4.0
4.0,0.0,0.0,1705845600,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.5,0.0,4.0
