Match ID,Home Team,Away Team,Home Score,Away Score,Player Rating,Goals,Assists,Shots on Target,Shots off Target,Big Chances Created,Big Chances Missed,Key Passes,Touches,Duels Won,Duels Lost,xG,xA
12436471,Tottenham Hotspur,Liverpool,3,6,8.7,2,0,5,2,0,1,2,48,1,7,1.1264,0.247158
12436446,Liverpool,Fulham,2,2,6.6,0,0,0,1,0,1,1,30,4,2,0.6392,0.0430739
12436978,Newcastle United,Liverpool,3,3,6.5,0,0,0,0,0,0,0,15,1,3,0.0603,0.00884309
12436504,Liverpool,Manchester City,2,0,7.0,0,0,0,0,0,0,1,31,2,6,0.0,0.11148
12436506,Southampton,Liverpool,2,3,6.7,0,0,1,0,0,1,2,24,3,1,0.1481,0.0837703
