Match ID,Home Team,Away Team,Home Score,Away Score,Player Rating,Goals,Assists,Shots on Target,Shots off Target,Big Chances Created,Big Chances Missed,Key Passes,Touches,Duels Won,Duels Lost,xG,xA
12436471,Tottenham Hotspur,Liverpool,3,6,7.1,0,1,1,0,1,0,1,19,0,2,0.1303,0.253759
12436458,Southampton,Tottenham Hotspur,0,5,6.4,0,0,0,1,0,1,0,19,2,1,0.428,0.0
12436441,Tottenham Hotspur,Chelsea,3,4,7.5,0,1,0,0,1,0,1,14,3,0,0.0,0.163943
13015216,Bournemouth,Tottenham Hotspur,1,0,6.8,0,0,0,0,0,0,1,48,5,3,0.0,0.0317388
12436507,Tottenham Hotspur,Fulham,1,1,7.4,1,0,1,0,0,0,0,35,3,4,0.2935,0.00842943
